home_id,title,postcode,price,street,houseNumber,city,quarter,latitude,longitude,livingSpace,numberOfRooms,balcony,garden,monthlyRate,builtInKitchen,home_url
131969615,"3 - Zim Wohnung mit Balkone, Einbauküche",12051,1111.0,Ringbahnstr.,28,Berlin,Neukölln (Neukölln),52.46783,13.43961,82.28,3.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131969615
131207423,WBS mit besonderem Wohnbedarf erforderlich! Schöne 2 Zimmerwohnung mit neuem Badezimmer,12353,307.56,Mollnerweg,16,Berlin,Buckow (Neukölln),52.41914,13.44193,61.87,2.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/131207423
131969360,*Nahe Kurfürstendamm * Ruhiglage * Südbalkon * Einbauküche * Tiefgaragenstellplatz*,10711,720.0,Georg-Wilhelm-Straße,12B,Berlin,Wilmersdorf (Wilmersdorf),52.49978,13.29111,46.0,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131969360
130617569,WBS mit besonderem Wohnbedarf erforderlich! Schöne große 2 Zimmerwohnung,12309,549.77,Skarbinastraße,61,Berlin,Lichtenrade (Tempelhof),52.39151,13.42241,73.94,2.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/130617569
131858579,Jetzt zugreifen: günstiges 1-Zimmer-Single-Appartment,12439,610.0,Hasselwerderstraße,29,Berlin,Niederschöneweide (Treptow),52.45678,13.51731,40.39,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131858579
131858577,"Neue Wohnung, neues Glück! Günstig geschnittene 2-Zi.-Wohnung",12439,773.0,Hasselwerderstraße,30,Berlin,Niederschöneweide (Treptow),52.45584,13.51568,52.24,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131858577
131858448,Tauschwohnung: Tausche Altbauwohnung mit Balkon gegen 3 oder 4 Zimmer,10439,600.0,N/A,N/A,Berlin,Prenzlauer Berg (Prenzlauer Berg),N/A,N/A,60.0,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131858448
131969237,"Quadratisch, praktisch und günstig",12559,299.63,Salvador-Allende-Straße,63,Berlin,Köpenick (Köpenick),52.44407,13.58991,45.33,1.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/131969237
130451266,Möbliertes Studio-Apartment mit Einbauküche und Balkon,10315,985.0,Einbecker Straße,51,Berlin,Friedrichsfelde (Lichtenberg),52.50922,13.50509,39.3,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/130451266
131967232,"Traumhaftes Apartment mit EBK, Fußbodenheizung und Balkon!",13127,679.0,Guyotstraße,27,Berlin,Französisch Buchholz (Pankow),52.60388,13.41626,48.78,1.5,true,false,N/A,true,https://www.immobilienscout24.de/expose/131967232
131967231,Familienwohnung in Buchholz sucht Nachmieter,13127,1079.0,Blankenfelder Straße,65,Berlin,Französisch Buchholz (Pankow),52.6057,13.4208,76.92,3.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131967231
131905707,Schöne 2-Zimmer Wohnung mit Hobbyraum im Souterrain,13156,643.9,Sachsenstraße,26,Berlin,Niederschönhausen (Pankow),52.58296,13.37737,83.95,2.0,true,true,N/A,true,https://www.immobilienscout24.de/expose/131905707
127405812,Backstein-Remise zur Alleinnutzung im Herzen von KreuzKölln,12047,3200.0,Weserstraße,201,Berlin,Neukölln (Neukölln),52.4878,13.43127,186.2,3.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/127405812
122813740,+++Möbliert+++ Modernes Studio direkt am Gleispark mit bester Anbindung,10785,1490.6,Schöneberger Ufer,5,Berlin,Kreuzberg (Kreuzberg),52.49582,13.36897,49.55,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/122813740
63887868,Großzügige 1-Zimmer-Wohnung mit Balkon und Einbauküche,12167,361.12,Erlenstraße,3,Berlin,Steglitz (Steglitz),52.45062,13.32107,45.95,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/63887868
57053675,Bei UNS können SIE eine barriefreie Wohnung anmieten!,14167,443.64,Teltower Damm,199,Berlin,Zehlendorf (Zehlendorf),52.41691,13.26584,38.95,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/57053675
128647397,Ohne Möbel-Not furnished / 2 room Mieleküche  Potsdamer Platz und Park am Gleisdreieck,10963,1590.0,Gabriele-Tergit-Promenade,21,Berlin,Tiergarten (Tiergarten),52.50419,13.37453,75.0,2.0,true,true,N/A,true,https://www.immobilienscout24.de/expose/128647397
107334416,!!! nur mit WBS für zwei Zimmer: bitte Kopie von WBS mit Bewerbung gleich senden !!!,13357,661.72,N/A,N/A,Berlin,Wedding (Wedding),N/A,N/A,67.87,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/107334416
131852914,Schöne 2-Zimmer-Wohnung in Friedrichshain in zentraler Lage,10245,596.39,N/A,N/A,Berlin,Friedrichshain (Friedrichshain),N/A,N/A,46.66,2.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131852914
131853233,Tauschwohnung: 1-Zimmerwhg. in Kreuzberg 10997 // Suche WG-taugliche Whg.,10997,299.0,N/A,N/A,Berlin,Kreuzberg (Kreuzberg),N/A,N/A,34.0,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131853233
131853230,Tauschwohnung: 2 Zi. Whg mit Balkon fhain - gg. 3 Zi mit Balkon fhain,10243,337.0,N/A,N/A,Berlin,Friedrichshain (Friedrichshain),N/A,N/A,48.0,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131853230
131853227,Tauschwohnung: Schöne 2 Zimmer- Altbauwohnung mit Balkon  gg.grossere im PB,10435,500.0,N/A,N/A,Berlin,Prenzlauer Berg (Prenzlauer Berg),N/A,N/A,70.0,2.0,true,true,N/A,false,https://www.immobilienscout24.de/expose/131853227
131853120,Tauschwohnung:  Whg im Richard-Kiez,12055,650.0,N/A,N/A,Berlin,Neukölln (Neukölln),N/A,N/A,78.0,2.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/131853120
131964435,Kleine 2-ZKB-Wohnung- mit offener Einbauküche,13509,644.0,Schubartstrasse,69,Berlin,Wittenau (Reinickendorf),52.58554,13.30052,46.0,2.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131964435
94411178,Traumhaft.,14167,1193.72,Lutterbacher Straße ,5,Berlin,Zehlendorf (Zehlendorf),52.43539,13.27974,73.1,3.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/94411178
131103131,Erstbezug: schöne sonnige 2-Zimmer-DG-Wohnung mit EBK und Loggia (WE 8),13509,1100.96,Räuschstraße,13,Berlin,Wittenau (Reinickendorf),52.58304,13.30257,68.81,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131103131
131102819,Erstbezug: Sonnige 2-Zimmer-DG-Wohnung mit EBK und Loggia (WE 7),13509,898.24,Räuschstraße,13,Berlin,Wittenau (Reinickendorf),52.58304,13.30257,56.14,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131102819
62200225,Moderne 2 Zi. Whg mit Loggia,10315,471.0,N/A,N/A,Berlin,Friedrichsfelde (Lichtenberg),N/A,N/A,54.5,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/62200225
131852357,Tauschwohnung: Schöne Altbauwohnung im netten Wrangelkiez in Kreuzberg ,10997,576.0,N/A,N/A,Berlin,Kreuzberg (Kreuzberg),N/A,N/A,73.0,3.0,false,true,N/A,false,https://www.immobilienscout24.de/expose/131852357
131852351,"Tauschwohnung: 2Zi,Altb,Balk,FHain,ggn.3Zi,bis1200€,PBerg,Wed,FHain,Mitte",10245,620.0,N/A,N/A,Berlin,Friedrichshain (Friedrichshain),N/A,N/A,65.0,2.0,true,true,N/A,false,https://www.immobilienscout24.de/expose/131852351
131852347,"Tauschwohnung: 2 Zimmer Altbau PB gegen 3 Zimmer NK, KB",10437,732.0,N/A,N/A,Berlin,Prenzlauer Berg (Prenzlauer Berg),N/A,N/A,57.0,2.0,false,false,N/A,false,https://www.immobilienscout24.de/expose/131852347
131565722,Gepflegte 4-Raum-Wohnung mit Balkon und Einbauküche in Berlin-Lichtenberg,10317,1300.0,Lückstr.,22a,Berlin,Lichtenberg (Lichtenberg),52.50074,13.49165,84.0,4.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131565722
131852206,"Tauschwohnung: Sanierte Altbauperle in Kreuzkölln (2,5) gegen 4+ Zimmer ",12047,750.0,N/A,N/A,Berlin,Neukölln (Neukölln),N/A,N/A,65.0,2.5,true,false,N/A,true,https://www.immobilienscout24.de/expose/131852206
131738526,"Neu und modern - Citynah, perfekt für junge Menschen",10315,484.0,Einbecker Str.,53a,Berlin,Friedrichsfelde (Lichtenberg),52.51005,13.50513,26.0,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131738526
131851721,"Tauschwohnung: Biete 3/3,5 Zimmer in Mitte gegen 3 oder 4 Zimmer",13355,650.0,N/A,N/A,Berlin,Wedding (Wedding),N/A,N/A,90.0,3.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131851721
131851404,"Tauschwohnung: 3,5 Zimmer in KB (Bergmannkiez) gegen 2+ Zimmer im Ring",10961,900.0,N/A,N/A,Berlin,Kreuzberg (Kreuzberg),N/A,N/A,69.0,3.5,true,false,N/A,true,https://www.immobilienscout24.de/expose/131851404
131851401,"Tauschwohnung: Wunderschöne, renovierte Altbauwohnung in beliebten Viertel",10247,400.0,N/A,N/A,Berlin,Friedrichshain (Friedrichshain),N/A,N/A,40.0,1.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131851401
131851377,"Tauschwohnung: Schöne 3-Z-Wohnung im Prenzlberg mit Balkon, Suchen größer!",10409,1100.0,N/A,N/A,Berlin,Prenzlauer Berg (Prenzlauer Berg),N/A,N/A,75.0,3.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131851377
131963862,Traumhafte Altbauwohnung mit tollem Grundriss | 5 Zimmer | Bauhausstil,14052,1920.38,Rüsternallee,45,Berlin,Charlottenburg (Charlottenburg),52.51589,13.26216,215.0,5.0,false,false,N/A,false,https://www.immobilienscout24.de/expose/131963862
131851210,Tauschwohnung: MAISONETTE AM KÖRNERPARK GEGEN MIND. 3 ZIMMER WOHNUNG NK/KRE,12051,480.0,N/A,N/A,Berlin,Neukölln (Neukölln),N/A,N/A,60.0,2.0,false,false,N/A,false,https://www.immobilienscout24.de/expose/131851210
131085444,ERSTBEZUG - 2 ZIMMER WOHNUNG - BALKON - EINBAUKÜCHE - IN DER NÄHE ZUM KaDeWe - TG STELLPLATZ,10787,1450.0,Nürnberger Str.,68,Berlin,Schöneberg (Schöneberg),52.50455,13.34118,55.17,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131085444
131963554,"WBS für 2 Personen erforderlich, Bezug ab 16.03.2022 möglich",10319,339.09,Sewanstr.,267,Berlin,Friedrichsfelde (Lichtenberg),52.49566,13.52194,56.14,2.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/131963554
130882870,Home Select M | 49m² Wohnung mit 2 Zimmern in Berlin,10707,1600.0,Lietzenburger Straße,101,Berlin,Wilmersdorf (Wilmersdorf),52.49942,13.31874,49.49,2.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/130882870
129728073,Faszination Penthouse: High-End-Living in der historischen Mitte Berlins!,10115,7500.0,N/A,N/A,Berlin,Mitte (Mitte),N/A,N/A,220.0,4.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/129728073
131850300,Möbliertes Penthouse Loft direkt am Paul-Lincke-Ufer inkl. Concierge &Stellplatz - Erstbezug!,10999,3536.0,Paul-Lincke-Ufer,8,Berlin,Kreuzberg (Kreuzberg),52.49233,13.43438,136.0,3.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131850300
130761241,Exklusive 2-Zi-Wohnung in bester Lage,10117,2500.0,Schumannstraße,7a,Berlin,Mitte (Mitte),52.52369,13.38123,109.2,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/130761241
131850246,Tauschwohnung: Biete Top Altbau-Studio mit gr. Balkon- Suche ab 2 Rm Mitte ,10551,480.0,N/A,N/A,Berlin,Tiergarten (Tiergarten),N/A,N/A,40.0,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131850246
131850244,Tauschwohnung: Sonniges 2 ZI mit Balkon in Bergmannkiez gg 3 Zi,10961,420.0,N/A,N/A,Berlin,Kreuzberg (Kreuzberg),N/A,N/A,58.0,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131850244
131850240,Tauschwohnung: Bildhübsche 3-Zi-Wohnung an der Oberbaumbrücke,10245,1750.0,N/A,N/A,Berlin,Friedrichshain (Friedrichshain),N/A,N/A,94.0,3.0,true,true,N/A,true,https://www.immobilienscout24.de/expose/131850240
130960326,Helle und geräumige 2-Zi.-Whg mit Balkon +++ frisch renoviert +++,13469,1140.0,Avenue Charles de Gaulle,10B,Berlin,Wittenau (Reinickendorf),52.60269,13.32114,58.0,2.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/130960326
131850232,Tauschwohnung: Tausch: 2x Whg. in P‘berg und Kreuzkölln gegen min. 80qm!,10405,588.0,N/A,N/A,Berlin,Prenzlauer Berg (Prenzlauer Berg),N/A,N/A,54.0,2.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131850232
131850052,Tauschwohnung: 3 Zimmer Wohnung Neukölln in der Nähe vom Tempelhofer Feld,12051,729.0,N/A,N/A,Berlin,Neukölln (Neukölln),N/A,N/A,76.0,3.0,false,false,N/A,false,https://www.immobilienscout24.de/expose/131850052
130692467,"BERLIN MITTEndrin - Concierge, Schwimmbad, Spa - 2 Zimmer- Online-Besichtigung",10117,1980.0,Bertolt-Brecht-Platz,2,Berlin,Mitte (Mitte),52.52247,13.38635,92.0,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/130692467
131962517,Ruhiges Wohnen ab 60 Jahren!,12627,319.48,Glauchauer Straße,12,Berlin,Hellersdorf (Hellersdorf),52.52986,13.60579,34.35,1.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/131962517
131960989,Home Select M | 60m² Wohnung mit 2 Zimmern in Berlin,12527,890.0,Relingstraße,34,Berlin,Grünau (Köpenick),52.42592,13.57665,60.0,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131960989
131849619,⌁LUXUS WG - ERSTBEZUG - MIT DACHTERRASSE⌁,10961,3900.0,Mehringdamm,51,Berlin,Kreuzberg (Kreuzberg),52.49161,13.38771,174.0,4.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131849619
131962030,"Wasserblick inklusive! Hochwertig sanierte 4 Zimmerwohnung mit Terrasse, Kücheninsel, Parkett und G",13585,2150.0,Parkstraße,.,Berlin,Spandau (Spandau),52.54933,13.21251,112.0,4.0,true,true,N/A,true,https://www.immobilienscout24.de/expose/131962030
131961280,Lichtdurchflutete 2-Zimmerwohnung in Berlin-Westend,14050,1400.0,N/A,N/A,Berlin,Charlottenburg (Charlottenburg),N/A,N/A,60.0,2.0,true,true,N/A,true,https://www.immobilienscout24.de/expose/131961280
131849038,"Tauschwohnung: 2 x 2-Zi Altbau+Balkon KB und FH gegen min. 3-Zi in KB, NK, TK",10997,400.0,N/A,N/A,Berlin,Kreuzberg (Kreuzberg),N/A,N/A,60.0,2.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/131849038
131849032,Tauschwohnung: Helle 4 Zimmerwohnung in Prenzlauer Berg gegen kleinere Whg,10409,493.0,N/A,N/A,Berlin,Prenzlauer Berg (Prenzlauer Berg),N/A,N/A,92.0,4.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131849032
131550444,Helle 3 Zimmer Wohnung mit Balkon zur Erstvermietung nach vollständiger Renovierung,13465,800.0,N/A,N/A,Berlin,Hermsdorf (Reinickendorf),N/A,N/A,67.39,3.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131550444
131848866,Tauschwohnung: 2-R.-W/3. St. gegen Erdg. od Whng. in 1. Etage in Neukölln ,12049,380.0,N/A,N/A,Berlin,Neukölln (Neukölln),N/A,N/A,61.0,2.0,false,false,N/A,false,https://www.immobilienscout24.de/expose/131848866
131960549,2- Zimmer-Kiezwohnung nahe Hermannplatz!,12047,740.0,Sonnenallee,29,Berlin,Neukölln (Neukölln),52.48663,13.42985,78.0,2.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131960549
131960900,Nähe Schloß Charlottenburg mit WBS 2 Räume !!!,14059,492.0,Schlossstr.,45,Berlin,Charlottenburg (Charlottenburg),52.51433,13.29742,58.89,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131960900
131201596,Home Select S | 56m² 1-Zimmer Wohnung in Berlin,10707,1260.0,Brandenburgische Straße,20,Berlin,Wilmersdorf (Wilmersdorf),52.49561,13.3088,55.84,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131201596
131940739,Wohnung zwischen Graefe- und Bergmannkiez-Modernisierte Wohnung mit Einbauküche!,10961,979.0,Geibelstraße,2a,Berlin,Kreuzberg (Kreuzberg),52.49446,13.40605,44.15,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131940739
130958383,"Top-Lage Neu-Westend/Brixplatz -Großzügige Hochparterre-Wohnung/Ruhig, vollständig saniert/Parkblick",14052,2419.8,Brixplatz,11,Berlin,Charlottenburg (Charlottenburg),52.51804,13.25551,191.2,5.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/130958383
131960879,Lichtdurchflutetes Dachgeschoss in ruhiger Grünlage,14129,2550.0,N/A,N/A,Berlin,Zehlendorf (Zehlendorf),N/A,N/A,138.0,3.0,true,true,N/A,true,https://www.immobilienscout24.de/expose/131960879
130881130,"3-Zimmer-Wohnung am Gendarmenmarkt, Erstbezug nach Sanierung",10117,2200.0,N/A,N/A,Berlin,Mitte (Mitte),N/A,N/A,78.0,3.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/130881130
131847587,"2 Zimmer, neues Bad, neue Küche - WBS in Neukölln",12051,503.0,Silbersteinstraße,98 b,Berlin,Neukölln (Neukölln),52.46654,13.42742,55.97,2.0,true,true,N/A,true,https://www.immobilienscout24.de/expose/131847587
129571673,"LINDEN IMMOBILIEN  - Neubau ""Am Kirschgarten""  - Erstbezug: Villenwohnung mit eigenem Garten",13127,1755.6,N/A,N/A,Berlin,Französisch Buchholz (Pankow),N/A,N/A,88.0,4.0,true,true,N/A,true,https://www.immobilienscout24.de/expose/129571673
131553934,Exklusiv möbliertes und luxuriöses Wohnen nahe des Ku´damms,10789,6500.0,N/A,N/A,Berlin,Charlottenburg (Charlottenburg),N/A,N/A,174.0,4.0,false,false,N/A,false,https://www.immobilienscout24.de/expose/131553934
131960538,"Helle, große 2 Zimmerwohnung mit großem Balkon",13595,608.02,Gatower Straße,93,Berlin,Spandau (Spandau),52.51211,13.18257,70.65,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131960538
131847774,Tauschwohnung: Kernsanierte Traum-Altbauwohnung mit Küche/Balkon\Badewanne,10179,1100.0,N/A,N/A,Berlin,Mitte (Mitte),N/A,N/A,70.0,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131847774
131847769,Tauschwohnung: wunderschöne 2-Zimmer-Altbau-Whg. gegen 3 Zimmer in NK,10999,800.0,N/A,N/A,Berlin,Kreuzberg (Kreuzberg),N/A,N/A,70.0,2.0,false,false,N/A,false,https://www.immobilienscout24.de/expose/131847769
131847760,"Tauschwohnung: 1,5 Zimmerwohnung im Gleimkiez geg. 2 Zi. Pberg, NK, Fhain",10437,480.0,N/A,N/A,Berlin,Prenzlauer Berg (Prenzlauer Berg),N/A,N/A,38.0,1.5,false,false,N/A,false,https://www.immobilienscout24.de/expose/131847760
131847741,"Tauschwohnung: Schöne Altbau 3,5ZW im Fshain gegen 1/2ZW innerhalb Ring Ost",10249,1124.0,N/A,N/A,Berlin,Friedrichshain (Friedrichshain),N/A,N/A,87.0,3.5,false,false,N/A,true,https://www.immobilienscout24.de/expose/131847741
71292954,*** TOP CITYWOHNUNG ***,10435,1604.62,Schönhauser Allee,45,Berlin,Prenzlauer Berg (Prenzlauer Berg),52.5407,13.41258,97.25,3.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/71292954
131556012,ERSTBEZUG NACH SANIERUNG: Geräumige 2 Zimmerwhg. mit 14 m² großer Terrasse im alten West-Bazar,12205,860.0,Baseler Straße,2,Berlin,Lichterfelde (Steglitz),52.43443,13.29513,66.35,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131556012
130046969,Stilvoll möbliertes Apartment,12489,763.28,N/A,N/A,Berlin,Adlershof (Treptow),N/A,N/A,40.6,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/130046969
131847597,Tauschwohnung: Tausch: 2x Whg. in Kreuzkölln und P‘berg gegen min. 80qm!,12047,422.0,N/A,N/A,Berlin,Neukölln (Neukölln),N/A,N/A,52.0,1.5,true,true,N/A,true,https://www.immobilienscout24.de/expose/131847597
131847453,Tauschwohnung: 2 Z-Whg in KB-SB geg. Größere,10829,437.0,N/A,N/A,Berlin,Schöneberg (Schöneberg),N/A,N/A,42.0,2.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/131847453
131290504,"Erstbezug nach Sanierung: schöne 2-Zimmer-Wohnung im Wrangel-Kiez Kreuzberg, Berlin",10997,2100.0,Eisenbahnstr.,18,Berlin,Kreuzberg (Kreuzberg),52.50367,13.43407,75.0,2.0,true,true,N/A,true,https://www.immobilienscout24.de/expose/131290504
131847424,"Senioren aufgepasst - WBS für ""Ältere Menschen"" erforderlich!",12459,319.79,An der Wuhlheide,86,Berlin,Oberschöneweide (Köpenick),52.46345,13.52754,42.34,2.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/131847424
131959800,"Stilvolle, geräumige und neuwertige 2,5-Zimmer-Wohnung mit Balkon und Einbauküche in Mitte, Berlin",10117,1925.0,Caroline-von-Humboldt-Weg,18,Berlin,Mitte (Mitte),52.51393,13.39807,100.0,2.5,true,false,N/A,true,https://www.immobilienscout24.de/expose/131959800
131948403,"Helle Dachgeschoss-Maisonette Wohnung mit 45 m² Terrasse in Berlin, Tempelhof",12103,2146.5,Parkstraße 8,5.OG,Berlin,Tempelhof (Tempelhof),52.46396,13.38411,159.0,4.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131948403
131553977,Luxusappartement mit 114 qm zur Miete,10119,3990.0,Linienstraße,72,Berlin,Mitte (Mitte),52.52908,13.40244,114.0,3.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131553977
131277696,Wunderschönes Dachgeschoß mit traumhaftem Blick sucht neuen Mieter,12557,1017.6,Oberspreestr.,148,Berlin,Köpenick (Köpenick),52.44568,13.56298,81.0,2.0,true,false,N/A,false,https://www.immobilienscout24.de/expose/131277696
131959030,WBS bis 60 m² oder für 2 Personen erforderlich !,12687,317.87,Wuhletalstr.,56,Berlin,Marzahn (Marzahn),52.56041,13.56511,52.97,2.0,false,false,N/A,false,https://www.immobilienscout24.de/expose/131959030
131846588,"Tauschwohnung: Altbau 4 Z. Mitte gegen 2-3 Z. Pberg, Mitte, Fhain, Xberg",10179,1459.0,N/A,N/A,Berlin,Mitte (Mitte),N/A,N/A,106.0,4.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131846588
131846583,Tauschwohnung: Gemütlicher Altbau in KB - 2 Zi im Bergmannkiez - Suche 3-4,10961,600.0,N/A,N/A,Berlin,Kreuzberg (Kreuzberg),N/A,N/A,72.0,2.0,false,true,N/A,true,https://www.immobilienscout24.de/expose/131846583
131846578,Tauschwohnung: 3 Z-Whg. im hippen Samariterviertel // Suche 4-5 Z-Whg.,10247,538.0,N/A,N/A,Berlin,Friedrichshain (Friedrichshain),N/A,N/A,92.0,3.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131846578
131846575,Tauschwohnung: 2 Zi. Altbau Traum in PBerg gegen 1.5-3 Zi. in Frankfurt/M.,10407,999.0,N/A,N/A,Berlin,Prenzlauer Berg (Prenzlauer Berg),N/A,N/A,72.0,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131846575
130957143,1 Zimmer mit Wasserblick und Balkon,12555,650.0,N/A,N/A,Berlin,Kreuzberg (Kreuzberg),N/A,N/A,30.49,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/130957143
131846412,"Tauschwohnung: BIETE 2 Zi, Balkon, AB, NK - SUCHE ab +3Z ab 85m2, DIELEN",12043,432.0,N/A,N/A,Berlin,Neukölln (Neukölln),N/A,N/A,48.0,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131846412
131958577,"Erstbezug, am Hamburger Bahnhof / Spandauer Schifffahrtskanal ",10557,1810.0,Am Hamburger Bahnhof,1a,Berlin,Tiergarten (Tiergarten),52.52952,13.37048,56.12,2.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131958577
131958481,"Erstbezug, am Hamburger Bahnhof / Spandauer Schifffahrtskanal ",10557,2025.0,Am Hamburger Bahnhof,1a,Berlin,Tiergarten (Tiergarten),52.52943,13.37055,66.98,2.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131958481
131844355,"Befristet für 2 Jahre: Große, helle, ruhige 4-Zimmer Wohnung im Güntzelkiez",10717,2100.0,N/A,N/A,Berlin,Wilmersdorf (Wilmersdorf),N/A,N/A,162.0,4.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131844355
131958177,"Erstbezug, direkt am Anhalter Bahnhof mit blick auf den Kanal",10557,1886.0,Am Hamburger Bahnhof,1a,Berlin,Tiergarten (Tiergarten),52.52943,13.37055,58.59,2.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131958177
131958036,Schönes Zimmer in 3-er Studenten-WG,12459,479.0,Ostendstraße,27,Berlin,Oberschöneweide (Köpenick),52.45736,13.53204,11.0,1.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131958036
131957885,"Neubau mit EBK, Aufzug und Balkon 1 Zimmer Studio",10315,729.0,Allee der Kosmonauten,25A,Berlin,Friedrichsfelde (Lichtenberg),52.52644,13.51859,29.7,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131957885
131957836, 2 Zi-Wohnung mit EBK & Balkon in Tempelhof-Schöneberg,12277,1241.0,Malteserstraße,148,Berlin,Marienfelde (Tempelhof),52.41863,13.3601,63.0,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131957836
131957787,"Erstbezug, am Hamburger Bahnhof in Mitte / Spandauer Schifffahrtskanal ",10557,1920.0,Am Hamburger Bahnhof,1a,Berlin,Tiergarten (Tiergarten),52.52952,13.37048,66.7,2.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131957787
131957771,"Neubau mit EBK, Aufzug und Balkon 1 Zimmer Studio",10315,699.0,Allee der Kosmonauten,25A,Berlin,Friedrichsfelde (Lichtenberg),52.52644,13.51859,29.7,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131957771
131174861,hochwertig möbliertes 1-Zimmer Apartment in Mitte/ high quality furnished studio in Mitte,10115,923.0,Brunnenstraße,174,Berlin,Mitte (Mitte),52.5379,13.39639,25.59,1.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131174861
131174860,hochwertig möbliertes 1-Zimmer Apartment in Mitte/ high quality furnished studio in Mitte,10115,923.0,Brunnenstraße,174,Berlin,Mitte (Mitte),52.5379,13.39639,25.59,1.0,false,false,N/A,true,https://www.immobilienscout24.de/expose/131174860
131957627,"Möblierte Studio, Fitness & Concierge - 10 Min von Haputbahnhof Berlin",10557,749.0,Lehrter Str. 24,B,Berlin,Tiergarten (Tiergarten),52.53143,13.36248,22.35,1.0,true,false,N/A,true,https://www.immobilienscout24.de/expose/131957627
